customer_name,building_id,address,layout_id
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2003,Käthe-Kollwitz-Straße 19,heat-pump:1--buffer-tank:1--heating-circuit:1
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2004,Käthe-Kollwitz-Straße 23,heat-pump:1--buffer-tank:1--heating-circuit:1
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2005,Albert-Schweitzer-Straße 7-9,
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2006,Weinbergweg 42-44,
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2007,Gartenstr. 9-11,
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2008,Weyhestr. 3,district-heating:1--heating-circuit:1--warm-water:1
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2009,Jasminweg 1-6,district-heating:1--heating-circuit:1--heating-circuit:2--warm-water:1
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2010,Ditfurter Weg 2-12,district-heating:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2011,Erlenstr. 5,
Wohnungsgenossenschaft Brieselang,2183,Schillerstraße 19e,gas:1--gas:2--global-separation-circuit:1--heating-circuit:1--heating-circuit:2--heating-circuit:3--heating-circuit:4--heating-circuit:5--warm-water:1
Wohnungsgenossenschaft Brieselang,2184,Forstweg 32c,
Wohnungsgenossenschaft Brieselang,2185,Forstweg 32e,
Wohnungsgenossenschaft Brieselang,2186,Forstweg 32f,
Wohnungsgenossenschaft Brieselang,2187,Forstweg 33a,
Wohnungsgenossenschaft Brieselang,2188,Forstweg 33b,
Wohnungsgenossenschaft Brieselang,2189,Forstweg 33c,
Wohnungsgenossenschaft Brieselang,2190,Schillerstraße 19f,
Wohnungsgenossenschaft Brieselang,2191,Schillerstraße 19g,
Wohnungsgenossenschaft Brieselang,2192,Schillerstraße 19h,
Wohnungsgenossenschaft Brieselang,2193,Schillerstraße 19i,
NEUE LÜBECKER,2194,Alter Sportplatz 21,
NEUE LÜBECKER,2195,Brandenbaumer Landstr. 177,
NEUE LÜBECKER,2196,Chemnitzstr. 25c,
NEUE LÜBECKER,2197,Rade 4,
NEUE LÜBECKER,2198,Rade 6,
NEUE LÜBECKER,2199,Hermann-Löns-Straße 1-3,
NEUE LÜBECKER,2200,Immanuel-Kant-Str. 2-4,
NEUE LÜBECKER,2201,Pommernweg 2,
NEUE LÜBECKER,2202,Pommernweg 1-3,
NEUE LÜBECKER,2203,Immanuel-Kant-Straße 10-12,
NEUE LÜBECKER,2204,Ostpreußenweg 2,
NEUE LÜBECKER,2205,Immanuel-Kant-Str. 33-35,
NEUE LÜBECKER,2206,Immanuel-Kant-Str. 47,
NEUE LÜBECKER,2207,Immanuel-Kant-Str. 61,
NEUE LÜBECKER,2208,Cesenaticostraße 19,
NEUE LÜBECKER,2209,Cesenaticostraße 21,
Hamburg-Kölner Vermögensverwaltungsgesellschaft mbH,1799,Gothaer Allee 1,
Stadtwerke Essen,1856,Biomasseheizhaus Gruga Lührmannstr. 117,
Stadtwerke Essen,1857,Rüpingsweg 51,
Stadtwerke Essen,1858,Auf'm Bögel 8,
Stadtwerke Essen,1859,Heizhaus Humboldtstr. 49,
Stadtwerke Essen,1860,Heizhaus Borbecker Börde,
Stadtwerke Essen,1861,Heizhaus Am Seebogen,
Stadtwerke Essen,1862,Fischlaker Str. 54-56,gas:1--heating-circuit:1--heating-circuit:2--warm-water:1
Stadtwerke Essen,1863,Am Lünink 53,gas:1--heating-circuit:1--warm-water:1
Stadtwerke Essen,1864,Lommenweg 10,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
Stadtwerke Essen,1865,Braukloh 34 (WEA von Dirk Möllensiep),gas:1--heating-circuit:1--warm-water:1
Stadtwerke Essen,2164,Steeler Bergstr. 23,
Stadtwerke Essen,2165,Am Brauhaus 15,
Stadtwerke Essen,2166,Kupferdreher Str. 41-43,
Gemeinnützige Wohnungsbaugesellschaft Ingolstadt,1867,Goethestr. 79,
Wohnungsbaugenossenschaft KAIFU,2226,Neumünstersche Straße 8,
Wohnungsbaugenossenschaft KAIFU,2227,Neumünstersche Straße 5,
Wohnungsbaugenossenschaft KAIFU,2228,Eisenhansweg 11,
Wohnungsbaugenossenschaft KAIFU,2229,Astweg 45,
Wohnungsbaugenossenschaft KAIFU,2230,Astweg 36,
Wohnungsbaugenossenschaft KAIFU,2231,Rahel-Varnhagen-Weg 23,
Wohnungsbaugenossenschaft KAIFU,2232,Lohwurt 19,
Wohnungsbaugenossenschaft KAIFU,2233,Wakendorfer Weg 28,
Wohnungsbaugenossenschaft KAIFU,2235,Lille Torv 4,
Wohnungsbaugenossenschaft Erkrath,2253,Kalkumer Feld 27,
Wohnungsbaugenossenschaft Erkrath,2254,Am Brockerberg 6,
Wohnungsbaugenossenschaft Erkrath,2255,Am Brockerberg 10,
Wohnungsbaugenossenschaft Erkrath,2256,Am Rosenberg 6 ,
Wohnungsbaugenossenschaft Erkrath,2257,Waldfrieden 17,
Wohnungsbaugenossenschaft Erkrath,2258,Schlüterstraße 9,
Wohnungsbaugenossenschaft Erkrath,2263,Kreuzstr. 26 ,
Wohnungsbaugenossenschaft Erkrath,2264,Kalkumer Feld 31 ,
Wohnungsbaugenossenschaft Erkrath,2265,Adlerstr. 39,
Wohnungsbaugenossenschaft Erkrath,2266,Fasanenstr. 64,
Wohnungsbaugenossenschaft Erkrath,2267,Taubenstr. 15,
Wohnungsbaugenossenschaft Erkrath,2268,Fasanenstr. 2a,
Wohnungsbaugenossenschaft Erkrath,2269,Auf’m Hitzberg 1 ,
Wohnungsbaugenossenschaft Erkrath,2270,Nettetalstr. 24,
Wohnungsbaugenossenschaft Erkrath,2271,Brinellstr. 10 ,
SWB,2236,Haagerfeld 1,district-heating:1--heating-circuit:1--heating-circuit:2
SWB,2237,Paul-Essers-Str. 12-14,district-heating:1--heating-circuit:1--heating-circuit:2
SWB,2238,Engelbertusstr. 16/18,district-heating:1--heating-circuit:1
SWB,2239,Augustastr. 201,heat-pump:1--buffer-tank:1--heating-circuit:1
SWB,2240,Julius-Leber-Str. 10 ,
SWB,2241,Duisburgerstr. 360,
SWB,2242,Klotzdelle 9,
SWB,2284,Hans-Böckler-Platz 9,
SWB,2285,Augustastraße 202,
SWB,2286,Erlenweg 11  ,
SWB,2287,Dr.-Julius-Brecht-Weg1,
OSTLAND,2248,Hermann-Ehlers- Allee 26,
OSTLAND,2249,Innstr. 19,
OSTLAND,2250,Pechriede 22,
Gemeinnütziger Bauverein Gütersloh,1890,Alsenstr. 39,
Gemeinnütziger Bauverein Gütersloh,1891,Danziger Str. 20,
Gemeinnütziger Bauverein Gütersloh,1892,Düppelstr. 26,
Gemeinnütziger Bauverein Gütersloh,1893,Eichenallee 52,
Gemeinnütziger Bauverein Gütersloh,1894,Jenaer Str. 1,
Gemeinnütziger Bauverein Gütersloh,1895,Jenaer Str. 4,
Gemeinnütziger Bauverein Gütersloh,1896,Jenaer Str. 62,
Gemeinnütziger Bauverein Gütersloh,1897,Malvenweg 2,
Gemeinnütziger Bauverein Gütersloh,1898,Teismanns Weg 7,gas:1--buffer-tank:1--heating-circuit:1
Gemeinnütziger Bauverein Gütersloh,1899,Unter den Ulmen 3,
Wohnungsbaugesellschaft Velbert,1880,Am Kostenberg 22,
Wohnungsbaugesellschaft Velbert,1881,Asternweg 3,
Wohnungsbaugesellschaft Velbert,1882,Berlinerstr. 6,
Wohnungsbaugesellschaft Velbert,1883,Birtherstr. 4,
Wohnungsbaugesellschaft Velbert,1884,Birtherstr. 112,
Wohnungsbaugesellschaft Velbert,1885,Birther Str. 61,
Wohnungsbaugesellschaft Velbert,1886,Heidestraße 52,
Wohnungsbaugesellschaft Velbert,1887,Heidestr. 94,
Wohnungsbaugesellschaft Velbert,1888,Marsstraße 13,
Wohnungsbaugesellschaft Velbert,1889,Rheinlandstr. 8,
"Condominio via F. Bonnet, gruppomarano",1908,Via Fratelli Bonnet 44,
Wohnungsbaugesellschaft mbH IDEAL,1877,Muggenhofer Straße 51,
Wohnungsbaugesellschaft mbH IDEAL,1878,Findelwiesenstraße 31-35,
Wohnungsbaugesellschaft mbH IDEAL,1879,Glatzer Straße 11,
